date,var_mean,var_std
2005-12-31,-1.3718969,0.1748655
2006-01-05,-1.4071953,0.14813057
2006-01-10,-1.4405749,0.13326995
2006-01-15,-1.459398,0.12698418
2006-01-20,-1.4753962,0.12307361
2006-01-25,-1.4889004,0.122452386
2006-01-30,-1.4961138,0.120853975
2006-02-04,-1.5012244,0.11871223
2006-02-09,-1.5069239,0.11859578
2006-02-14,-1.5146196,0.11988111
2006-02-19,-1.5169008,0.119390674
2006-02-24,-1.517813,0.11820028
2006-03-01,-1.519305,0.11631372
2006-03-06,-1.5244563,0.11732607
2006-03-11,-1.5242455,0.11764312
2006-03-16,-1.5237125,0.11632124
2006-03-21,-1.5251329,0.114152454
2006-03-26,-1.5242409,0.11378587
2006-03-31,-1.521994,0.11325727
2006-04-05,-1.5200349,0.11341507
2006-04-10,-1.5185244,0.11341733
2006-04-15,-1.5146983,0.11471885
2006-04-20,-1.5118396,0.116118744
2006-04-25,-1.5066187,0.118324794
2006-04-30,-1.5031942,0.120139085
2006-05-05,-1.4948151,0.121944696
2006-05-10,-1.4898663,0.12522268
2006-05-15,-1.4819429,0.13014473
2006-05-20,-1.4725629,0.13491489
2006-05-25,-1.4673666,0.13615926
2006-05-30,-1.4599962,0.14037722
2006-06-04,-1.4482098,0.14430319
2006-06-09,-1.4324914,0.1471155
2006-06-14,-1.4184549,0.16278043
2006-06-19,-1.383695,0.2467724
2006-06-24,-1.3401005,0.38319635
2006-06-29,-1.0565289,0.83130735
2006-07-04,-0.60142404,1.479061
2006-07-09,-0.075143576,2.1030462
2006-07-14,0.61169285,2.7324502
2006-07-19,1.5819355,3.2102528
2006-07-24,2.5510805,3.2975512
2006-07-29,3.6867557,3.4761992
2006-08-03,4.8126297,3.712797
2006-08-08,5.796305,3.9602096
2006-08-13,6.5203233,4.014795
2006-08-18,6.9762177,3.9874024
2006-08-23,7.630896,3.966763
2006-08-28,8.062366,3.811299
2006-09-02,8.4047165,3.688698
2006-09-07,8.875394,3.6576848
2006-09-12,8.824468,3.3118606
2006-09-17,9.01109,3.1045163
2006-09-22,8.398415,2.5526662
