date,var_mean,var_std
2006-07-04,-1.1344421,0.40633726
2006-07-09,-0.69611245,1.0981652
2006-07-14,-0.0032584148,1.8860245
2006-07-19,1.0361941,2.3595784
2006-07-24,2.27279,2.4329631
2006-07-29,3.6944892,2.4908986
2006-08-03,5.129627,2.6929996
2006-08-08,6.384764,2.9850278
2006-08-13,7.3451543,3.0791168
2006-08-18,7.9477844,3.1591532
2006-08-23,8.59938,3.2453108
2006-08-28,9.158623,3.0788355
2006-09-02,9.539458,2.9369218
2006-09-07,9.991913,2.8982413
2006-09-12,9.913385,2.6264153
2006-09-17,9.996988,2.5709205
2006-09-22,9.393283,2.1379056
2006-09-27,9.091128,1.817831
2006-10-02,8.849087,1.5167743
2006-10-07,8.551391,1.364043
2006-10-12,7.94154,1.1258563
2006-10-17,6.848197,0.6876131
2006-10-22,6.214235,0.43167186
2006-10-27,5.7819095,0.25345212
2006-11-01,5.186546,0.17340086
2006-11-06,4.156265,0.50311154
2006-11-11,3.5509026,0.65682787
2006-11-16,3.0701861,0.73030895
2006-11-21,2.6009126,0.78219104
2006-11-26,2.033029,0.9112545
2006-12-01,1.3143818,0.9960168
2006-12-06,0.3234346,1.0516804
2006-12-11,-0.46858448,0.8028296
2006-12-16,-0.774078,0.5689129
2006-12-21,-0.9659564,0.3833835
2006-12-26,-1.1457559,0.1936735
2006-12-31,-1.2420875,0.105275095
2007-01-05,-1.2958068,0.08555593
2007-01-10,-1.322711,0.08926254
2007-01-15,-1.3461761,0.100137
2007-01-20,-1.3575436,0.10304448
2007-01-25,-1.3654072,0.10486395
2007-01-30,-1.3724178,0.10689085
2007-02-04,-1.3774792,0.10682007
2007-02-09,-1.3869962,0.10665177
2007-02-14,-1.38863,0.10741654
2007-02-19,-1.3910006,0.10614566
2007-02-24,-1.3934988,0.10548718
2007-03-01,-1.3971635,0.10531987
2007-03-06,-1.4012319,0.105186224
2007-03-11,-1.4040586,0.1053455
2007-03-16,-1.4090644,0.10668107
2007-03-21,-1.4118624,0.10654303
2007-03-26,-1.4134387,0.10755168
2007-03-31,-1.4156656,0.109310545
2007-04-05,-1.4169228,0.10986087
2007-04-10,-1.4163599,0.11098081
2007-04-15,-1.4172156,0.11180721
2007-04-20,-1.417136,0.113331504
2007-04-25,-1.4154336,0.11623036
2007-04-30,-1.411924,0.11977957
2007-05-05,-1.4071841,0.122983426
2007-05-10,-1.4001495,0.1282452
2007-05-15,-1.3916274,0.13575801
2007-05-20,-1.3844515,0.14057288
2007-05-25,-1.3758072,0.14535925
2007-05-30,-1.3643647,0.15205032
2007-06-04,-1.3491809,0.1577377
2007-06-09,-1.3390373,0.15980117
2007-06-14,-1.3003561,0.283342
2007-06-19,-1.0604564,0.7647748
2007-06-24,-0.55588746,1.3331633
2007-06-29,-0.15225552,1.837224
2007-07-04,0.29651454,2.2279735
2007-07-09,1.3080194,2.4222393
2007-07-14,2.553618,2.5547318
2007-07-19,3.9928162,2.748961
2007-07-24,5.397059,2.9254787
2007-07-29,6.731851,3.2357428
2007-08-03,7.6088614,3.3372784
2007-08-08,8.322759,3.525311
2007-08-13,9.0039,3.561248
2007-08-18,9.265091,3.4586341
2007-08-23,9.543114,3.1653695
2007-08-28,9.788358,3.131397
2007-09-02,9.870986,2.9215612
2007-09-07,9.80437,2.7856493
2007-09-12,9.658724,2.3455448
2007-09-17,9.35872,1.9837153
2007-09-22,9.126976,1.8066344
2007-09-27,8.640451,1.5841948
2007-10-02,8.636607,1.4095802
2007-10-07,8.519216,1.366261
2007-10-12,8.067488,1.0337803
2007-10-17,7.8326707,0.86594534
2007-10-22,7.70173,0.7529774
2007-10-27,7.262283,0.5815786
2007-11-01,6.3598833,0.2935963
2007-11-06,5.577756,0.2805995
2007-11-11,4.6770263,0.45440182
2007-11-16,4.2218714,0.58458096
2007-11-21,3.2563527,0.7754847
2007-11-26,2.0488129,1.0457429
2007-12-01,0.6641629,1.2494943
2007-12-06,-0.2791817,0.9688383
2007-12-11,-0.8751572,0.47316727
2007-12-16,-1.1455904,0.19242708
2007-12-21,-1.2527889,0.11315247
